300,665,682
300,666,685
296,666,687
299,662,689
292,661,689
293,668,686
297,669,689
295,662,693
286,664,686
285,666,691
294,661,700
295,664,700
282,655,705
263,644,709
259,644,704
282,670,711
329,638,794
465,717,920
524,924,834
433,684,1117
517,567,663
529,515,413
402,396,397
375,477,433
318,595,515
168,735,472
150,781,445
72,846,454
-20,937,500
-15,900,473
7,855,523
46,788,466
12,851,470
3,1003,567
54,848,609
124,826,549
184,924,479
206,890,385
140,914,406
107,831,436
119,831,452
111,882,464
101,866,493
134,871,435
161,890,400
182,867,393
166,900,399
205,915,358
226,953,282
244,969,319
218,925,279
186,955,259
187,1002,212
155,1031,205
214,1026,230
233,1024,218
238,1065,239
256,1072,241
267,1048,277
279,1038,300
291,973,250
271,913,228
258,864,248
241,815,238
244,784,202
266,809,204
287,825,191
318,827,179
375,851,149
389,856,177
446,828,181
485,834,181
504,855,181
507,856,171
543,863,151
510,824,159
498,830,125
461,831,97
480,861,143
485,871,133
434,906,315
471,867,389
484,1005,264
498,1080,247
482,998,292
510,977,373
537,890,184
501,850,362
551,789,414
606,606,297
652,764,251
682,692,402
636,710,482
589,684,417
558,706,425
444,762,448
352,651,413
304,591,366
255,754,494
225,691,709
314,611,742
440,756,734
475,612,627
527,701,621
569,635,546
576,650,550
597,595,456
746,593,496
560,622,534
603,724,490
563,706,619
444,637,684
328,585,591
264,700,609
363,753,625
335,641,632
421,651,478
573,694,258
661,448,180
535,457,301
390,627,569
365,705,862
222,641,1003
161,634,915
242,811,966
113,784,983
54,564,1008
-91,490,899
-273,680,1008
-287,520,1146
-257,354,1057
-171,358,883
-11,324,802
155,278,673
136,277,565
-81,501,616
-107,530,653
-124,555,700
-369,490,748
-595,526,738
-624,673,834
-572,552,964
-478,299,813
-521,394,798
-537,429,750
-537,417,704
-510,405,826
-541,341,754
-429,333,663
-442,375,742
-530,426,839
-549,423,835
-519,491,762
-627,283,766
-636,381,751
-647,460,765
-661,436,595
-712,484,708
-722,485,810
-700,427,864
-593,348,779
-536,381,734
-483,519,822
-476,538,891
-451,528,841
-427,574,871
-353,571,821
-261,574,791
-149,549,652
-84,669,767
-29,595,571
-73,612,648
-56,631,685
-83,716,567
-63,770,589
-59,699,567
23,813,443
68,957,430
-100,996,518
65,993,368
-10,972,497
38,992,431
86,936,385
86,935,404
57,862,326
-8,882,306
-11,897,388
-21,877,371
-50,918,304
-23,987,303
-34,961,339
-7,875,288
58,886,266
128,878,240
162,915,239
160,992,251
175,893,199
187,995,231
179,1063,296
228,1024,251
213,964,277
185,939,300
156,974,319
102,962,381
17,953,348
-29,897,314
-58,844,398
-87,941,405
-38,908,382
-62,950,461
58,938,388
48,952,383
76,917,293
94,843,387
141,775,386
193,793,351
234,802,342
226,833,430
253,865,316
247,866,423
274,897,364
292,970,369
294,893,377
310,918,373
306,1002,301
308,1003,186
282,1080,200
260,1128,150
109,1087,273
126,1008,169
174,1026,70
167,1074,-52
94,1125,37
52,1045,144
72,908,95
121,892,101
120,802,163
150,879,92
200,956,105
171,835,196
168,857,144
189,988,117
126,966,127
131,978,162
140,1098,62
63,1148,62
-33,1130,156
-26,1105,222
-29,1039,145
-60,1022,108
-45,1000,151
42,979,47
18,924,132
17,916,135
61,887,62
96,914,137
111,923,160
134,943,178
119,905,178
58,935,242
64,1031,184
44,1018,163
56,991,168
71,960,144
75,951,172
150,915,158
162,915,105
127,1021,41
99,1109,38
87,1092,21
49,1034,21
59,1062,-53
-6,1066,-14
-33,1121,3
-61,1105,6
-29,1022,24
-49,992,84
-14,980,77
-18,987,78
-8,995,78
-11,980,80
-17,975,39
-51,1002,61
-36,1034,34
-47,1050,60
-25,1031,47
-25,937,44
-27,1003,62
0,1007,42
25,911,49
18,915,66
27,944,40
-15,946,122
2,988,125
11,1017,103
-22,1078,131
-3,1056,143
-9,1066,137
-44,1025,154
-14,1014,127
-71,989,212
-90,919,180
-102,939,156
-135,932,194
-128,954,118
-111,996,92
-134,1020,95
-130,1036,65
-119,1035,61
-94,1006,100
-46,994,98
-23,1008,109
-42,1003,128
-45,1009,85
-48,1004,90
-55,965,73
-65,960,112
-75,955,104
-94,950,127
-106,959,96
-93,969,100
-110,971,115
-137,1000,101
-115,1019,90
-105,1018,107
-78,993,106
-73,1027,82
-75,1006,71
-72,986,80
-64,1007,58
-91,1025,70
-80,1011,77
-68,1031,90
-135,938,215
-138,914,215
-154,912,211
-183,916,218
-212,986,192
-227,1028,187
-219,984,208
-212,998,206
-214,1012,201
-166,1026,149
-162,965,203
-131,956,198
-93,961,168
-91,968,176
-99,971,189
-93,953,190
-76,929,190
-90,954,215
-83,953,162
-77,974,154
-34,960,160
3,1023,114
8,1032,137
35,1033,109
42,1093,65
3,1073,68
-13,1024,-26
128,992,-76
26,1041,-91
-53,1016,-80
46,997,-128
49,942,-102
27,916,-100
36,1028,-182
32,981,-131
101,985,-133
123,874,-74
147,1060,-105
169,1069,-144
183,955,-76
183,884,-76
228,922,-140
190,950,-129
160,927,-136
148,993,-157
105,998,-202
72,1018,-212
12,1004,-124
-47,958,-59
-146,989,30
-211,1078,44
-218,1081,45
-174,1108,-16
-205,1037,135
-209,988,67
-216,972,80
-259,1031,83
-235,1049,49
-220,1062,70
-182,1049,86
-182,1048,110
-180,1037,101
-181,1015,83
-179,1007,91
-163,1008,100
-154,1023,132
-139,1019,121
-129,1028,179
-72,973,217
-48,900,218
-2,961,182
