2.2153,8.27915,5.58753,0.124482,9.65003,-1.65181,9.73855,-1.84761,0.0951561
2.29196,7.67288,5.74467,0.200711,9.6498,-1.65043,9.69762,-1.88438,-0.0208042
2.2909,7.1424,5.82342,0.270277,9.72331,-1.88174,9.69633,-1.92203,-0.0591734
2.218,7.14365,5.8993,0.236737,9.72447,-1.72746,9.6637,-1.84714,0.0943855
2.30106,7.25857,6.09259,0.352225,9.72437,-1.68665,9.77578,-1.88582,0.0957749
2.07165,7.25965,6.01218,0.271221,9.64826,-1.84275,9.6578,-1.92147,-0.0981615
2.41148,7.5978,5.93915,0.274553,9.61139,-1.72641,9.65839,-1.80756,-0.0988623
2.32815,7.63431,5.70686,0.238925,9.68733,-1.64986,9.6569,-1.88318,-0.136998
2.25096,7.78598,5.62821,0.349738,9.64854,-1.76389,9.77727,-1.8102,0.133911
2.14107,7.52262,5.78141,0.120851,9.57395,-1.7678,9.69492,-1.76951,-0.137313
2.36727,7.63436,5.74593,0.199667,9.68719,-1.68929,9.72955,-1.88301,-0.213433
2.43617,7.6321,5.55453,0.198722,9.76224,-1.72828,9.62336,-1.77,-0.0222755
2.28661,7.67154,5.59065,0.309435,9.6858,-1.84218,9.70202,-1.88566,0.133607
2.21585,7.59758,5.74378,0.236837,9.76212,-1.72759,9.62686,-1.73299,0.0932994
2.24722,7.44419,5.59082,0.244644,9.68863,-1.45616,9.54792,-1.88343,-0.0223453
2.24615,7.4818,5.55219,0.125825,9.7256,-1.61331,9.73536,-2.03681,0.0191184
2.13466,7.18017,5.667,0.195092,9.68615,-1.84426,9.62187,-1.84561,-0.0604112
2.23039,6.94763,5.20737,0.281714,9.7259,-1.49433,9.69373,-1.99732,-0.135912
2.24697,6.83817,5.70833,0.244245,9.53801,-1.45568,9.59025,-1.99918,0.171755
2.14778,6.76686,6.13044,0.275697,9.61165,-1.68767,9.73525,-1.84665,-0.0206525
2.1188,7.2617,6.28229,0.23967,9.53698,-1.61064,9.69162,-1.76854,-0.253122
2.2654,7.75173,6.05191,0.315154,9.68709,-1.64848,9.54972,-1.96001,0.0553276
2.16379,8.28577,6.27951,0.280272,9.61268,-1.53271,9.61927,-1.92091,-0.13715
2.1563,8.35964,6.04822,0.202998,9.65031,-1.57295,9.6602,-1.88414,-0.0211894
2.38759,8.05605,6.24515,0.272465,9.68618,-1.80413,9.80829,-1.77054,-0.0975548
2.26407,7.37268,6.09165,0.388052,9.72373,-1.76344,9.76887,-1.73169,-0.175379
2.3,7.10681,6.09309,0.199567,9.64954,-1.68917,9.73745,-1.84729,0.0565532
2.21613,6.87808,5.90017,0.237682,9.64942,-1.68848,9.54851,-1.76952,-0.0230461
2.21372,7.10471,5.7839,0.0471086,9.65001,-1.69194,9.73474,-1.73242,-0.0599561
2.06309,7.37112,5.74226,0.278283,9.72512,-1.61055,9.62218,-1.99781,-0.0208739
2.25765,7.5983,5.85987,0.312767,9.64892,-1.72584,9.73635,-1.84697,0.0179504
2.29891,8.09122,5.85883,0.349738,9.64854,-1.76389,9.73525,-1.84665,-0.0206525
2.27181,8.09419,6.16631,0.391284,9.6492,-1.64698,9.70092,-1.88534,0.0950044
2.42645,8.01815,6.28434,0.505528,9.61119,-1.64478,9.6536,-1.88221,-0.252807
2.54223,7.79065,6.40231,0.349838,9.6862,-1.76401,9.69672,-1.84609,-0.0596406
2.46692,7.82917,6.40105,0.349638,9.61089,-1.76377,9.58885,-1.84666,0.0936149
2.68617,7.71192,6.21229,0.199965,9.80015,-1.68966,9.69982,-1.88502,0.0564015
2.49455,7.52335,6.17157,0.279626,9.80069,-1.57205,9.58444,-1.84538,-0.0607964
2.57067,7.40929,6.21158,0.124681,9.72534,-1.65206,9.62116,-1.76936,-0.0994812
2.59803,7.25489,5.9431,0.088256,9.50006,-1.57454,9.8103,-1.80915,-0.0201155
2.55757,7.06515,5.90465,0.277984,9.61216,-1.61019,9.73725,-1.88526,0.0567868
2.75107,6.95122,6.06188,0.278829,9.49946,-1.57109,9.73795,-1.96152,0.0958569
2.43405,6.7605,5.6729,0.320028,9.80109,-1.49388,9.658,-1.8835,-0.0983951
